"unicode","numero","provincia","distrito","localidad","vivienda","fec_captura","fec_ingreso","fec_lectura","intra_peri","codigo","intra_peri_code","cap_mac","cap_hem","cap_eta5","cap_eta4","cap_eta3","cap_eta2","cap_eta1","cap_total","exa_mac","exa_hem","exa_eta5","exa_eta4","exa_eta3","exa_eta2","exa_total","pos_mac","pos_hem","pos_eta5","pos_eta4","pos_eta3","pos_eta2","pos_total","procedencia","fase","apl_ins","procesado","observaciones","UNIFECHA","Codigo.Corral","Cuy","Conejo","Pollo","Pato","Pavo","Ganso","Perro","Gato","Oveja","Cerdo","Vaca","Otros","Otros1","NumOtros","NumOtros1","Otras.Aves","Ladrillo.Pircado","Ladrillo.Noble","Piedra.Pircada","Piedra.Noble","Sillar.Pircado","Sillar.Noble","Noble","Adobe","Calamina.Eternit","Madera","Malla","Plastico","Carton","POtrosPte","POtros1Pte","PRLadrPcdo","PRLadrNble","PRPdraPcda","PRPdraNble","PRSillarPcdo","PRSillarNble","PRNble","PRAdobe","PRCal_Eter","PRMadera","PRMalla","PRPlastico","PRCarton","PROtros","PROtros1","PCLadrPcdo","PCLadrNble","PCPdraPcda","PCPdraNble","PCSillarPcdo","PCSillarNble","PCNble","PCAdobe","PCCal_Eter","PCMadera","PCMalla","PCPlastico","PCCarton","PCOtros","PCOtros1","TAdobePte","TCal_EterPte","TMaderaPte","TMallaPte","TPlasticoPte","TPaja_EsteraPte","TLadrilloPte","TSillarPte","TNoblePte","TCartonPte","TBasuraPte","TOtrosPte","TOtros1Pte","TRAdobe","TRCal_Eter","TRMadera","TRMalla","TRPlastico","TRPaja_Estera","TRLadrillo","TRSillar","TRNoble","TRCarton","TRBasura","TROtros","TROtros1","TCAdobe","TCal_Eter","TCMadera","TCMalla","TCPlastico","TCPaja_Estera","TCLadrillo","TCSillar","TCNoble","TCCarton","TCBasura","TCOtros","TCOtros1","LugarCorral","Hace.cuanto.se.construyo","Opcion1","Aplicaron.insecticida","Hace.Cuanto.Aplicaron","Opcion2a","Nombre.del.Insecticida","OtroInsecticida","Hace.cuanto.limpiaron","Opcion3","Mudan.Corral","Cada.cuanto.tiempo","Opcion4a","Estatus","Observaciones"
"1.1.78.434",7997,1,1,"78","434","2013-11-11","2013-11-11","2013-11-13","PERI","P1","1.1.78.434-P1",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"EP",1,0,"GB","1III SECA","1.1.78.434-11/11/2013","P1",0,0,0,0,0,0,0,0,0,0,0,"",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.78.434",7997,1,1,"78","434","2013-11-11","2013-11-11","2013-11-13","PERI","P1","1.1.78.434-P1",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"EP",1,0,"GB","1III SECA","1.1.78.434-11/11/2013","C",0,0,2,0,0,0,0,0,0,0,0,"",NA,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.78.434",7997,1,1,"78","434","2013-11-11","2013-11-11","2013-11-13","PERI","P1","1.1.78.434-P1",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"EP",1,0,"GB","1III SECA","1.1.78.434-11/11/2013","PERI",0,0,0,0,0,0,0,0,0,0,0,"",NA,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.78.467",8002,1,1,"78","467","2013-11-15","2013-11-15","2013-12-03","INTRA","1.IV","1.1.78.467-1.IV",0,0,1,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"GB","","1.1.78.467-13/11/2013","PERI",0,0,0,0,0,0,0,0,0,0,0,"",NA,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Techo/Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.78.467",8002,1,1,"78","467","2013-11-15","2013-11-15","2013-12-03","INTRA","1.IV","1.1.78.467-1.IV",0,0,1,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"GB","","1.1.78.467-13/11/2013","A",0,0,0,0,0,0,0,0,0,0,0,"LORO",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",1,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.78.467",8004,1,1,"78","467","2013-11-15","2013-11-15","2013-12-03","INTRA","1.IV","1.1.78.467-1.IV",2,2,1,0,0,0,10,15,2,2,1,0,0,0,5,0,0,0,0,0,0,0,"EP",1,1,"GB","","1.1.78.467-13/11/2013","PERI",0,0,0,0,0,0,0,0,0,0,0,"",NA,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Techo/Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.78.467",8004,1,1,"78","467","2013-11-15","2013-11-15","2013-12-03","INTRA","1.IV","1.1.78.467-1.IV",2,2,1,0,0,0,10,15,2,2,1,0,0,0,5,0,0,0,0,0,0,0,"EP",1,1,"GB","","1.1.78.467-13/11/2013","A",0,0,0,0,0,0,0,0,0,0,0,"LORO",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",1,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.78.595",8013,1,1,"78","595","2013-11-19","2013-11-19","2013-12-03","PERI","P1","1.1.78.595-P1",1,0,0,1,1,0,1,4,1,0,0,1,1,0,3,0,0,0,0,0,0,0,"EP",1,0,"GB","","1.1.78.595-19/11/2013","B",0,0,5,0,0,0,0,0,0,0,0,"",NA,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.78.595",8013,1,1,"78","595","2013-11-19","2013-11-19","2013-12-03","PERI","P1","1.1.78.595-P1",1,0,0,1,1,0,1,4,1,0,0,1,1,0,3,0,0,0,0,0,0,0,"EP",1,0,"GB","","1.1.78.595-19/11/2013","A",0,0,0,0,0,0,0,0,0,0,0,"",NA,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.78.595",8013,1,1,"78","595","2013-11-19","2013-11-19","2013-12-03","PERI","P1","1.1.78.595-P1",1,0,0,1,1,0,1,4,1,0,0,1,1,0,3,0,0,0,0,0,0,0,"EP",1,0,"GB","","1.1.78.595-19/11/2013","C",8,0,0,0,0,0,0,0,0,0,0,"",NA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.78.595",8013,1,1,"78","595","2013-11-19","2013-11-19","2013-12-03","PERI","P1","1.1.78.595-P1",1,0,0,1,1,0,1,4,1,0,0,1,1,0,3,0,0,0,0,0,0,0,"EP",1,0,"GB","","1.1.78.595-19/11/2013","PERI",0,0,0,0,0,0,0,0,0,0,0,"",NA,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,"BLOQUETA NOBLE","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Techo/Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.78.595",8013,1,1,"78","595","2013-11-19","2013-11-19","2013-12-03","PERI","P1","1.1.78.595-P1",1,0,0,1,1,0,1,4,1,0,0,1,1,0,3,0,0,0,0,0,0,0,"EP",1,0,"GB","","1.1.78.595-19/11/2013","P1",0,0,0,0,0,0,0,0,0,0,0,"",NA,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"","",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.78.595",8013,1,1,"78","595","2013-11-19","2013-11-19","2013-12-03","PERI","P1","1.1.78.595-P1",1,0,0,1,1,0,1,4,1,0,0,1,1,0,3,0,0,0,0,0,0,0,"EP",1,0,"GB","","1.1.78.595-19/11/2013","D",0,0,0,0,0,0,0,0,0,0,0,"",NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.78.595",8029,1,1,"78","595","2013-12-03","2013-12-03","2013-12-09","INTRA","1.VIII","1.1.78.595-1.VIII",0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"GB","","1.1.78.595-19/11/2013","B",0,0,5,0,0,0,0,0,0,0,0,"",NA,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.78.595",8029,1,1,"78","595","2013-12-03","2013-12-03","2013-12-09","INTRA","1.VIII","1.1.78.595-1.VIII",0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"GB","","1.1.78.595-19/11/2013","A",0,0,0,0,0,0,0,0,0,0,0,"",NA,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.78.595",8029,1,1,"78","595","2013-12-03","2013-12-03","2013-12-09","INTRA","1.VIII","1.1.78.595-1.VIII",0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"GB","","1.1.78.595-19/11/2013","C",8,0,0,0,0,0,0,0,0,0,0,"",NA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.78.595",8029,1,1,"78","595","2013-12-03","2013-12-03","2013-12-09","INTRA","1.VIII","1.1.78.595-1.VIII",0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"GB","","1.1.78.595-19/11/2013","PERI",0,0,0,0,0,0,0,0,0,0,0,"",NA,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,"BLOQUETA NOBLE","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Techo/Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.78.595",8029,1,1,"78","595","2013-12-03","2013-12-03","2013-12-09","INTRA","1.VIII","1.1.78.595-1.VIII",0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"GB","","1.1.78.595-19/11/2013","P1",0,0,0,0,0,0,0,0,0,0,0,"",NA,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"","",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.78.595",8029,1,1,"78","595","2013-12-03","2013-12-03","2013-12-09","INTRA","1.VIII","1.1.78.595-1.VIII",0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"GB","","1.1.78.595-19/11/2013","D",0,0,0,0,0,0,0,0,0,0,0,"",NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.78.595",8030,1,1,"78","595","2013-12-03","2013-12-03","2013-12-09","INTRA","2.III","1.1.78.595-2.III",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"GB","","1.1.78.595-19/11/2013","B",0,0,5,0,0,0,0,0,0,0,0,"",NA,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.78.595",8030,1,1,"78","595","2013-12-03","2013-12-03","2013-12-09","INTRA","2.III","1.1.78.595-2.III",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"GB","","1.1.78.595-19/11/2013","A",0,0,0,0,0,0,0,0,0,0,0,"",NA,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.78.595",8030,1,1,"78","595","2013-12-03","2013-12-03","2013-12-09","INTRA","2.III","1.1.78.595-2.III",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"GB","","1.1.78.595-19/11/2013","C",8,0,0,0,0,0,0,0,0,0,0,"",NA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.78.595",8030,1,1,"78","595","2013-12-03","2013-12-03","2013-12-09","INTRA","2.III","1.1.78.595-2.III",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"GB","","1.1.78.595-19/11/2013","PERI",0,0,0,0,0,0,0,0,0,0,0,"",NA,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,"BLOQUETA NOBLE","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Techo/Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.78.595",8030,1,1,"78","595","2013-12-03","2013-12-03","2013-12-09","INTRA","2.III","1.1.78.595-2.III",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"GB","","1.1.78.595-19/11/2013","P1",0,0,0,0,0,0,0,0,0,0,0,"",NA,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"","",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.78.595",8030,1,1,"78","595","2013-12-03","2013-12-03","2013-12-09","INTRA","2.III","1.1.78.595-2.III",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"GB","","1.1.78.595-19/11/2013","D",0,0,0,0,0,0,0,0,0,0,0,"",NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.78.607",8016,1,1,"78","607","2013-11-25","2013-11-25","2013-12-03","INTRA","2.II","1.1.78.607-2.II",0,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,"EP",1,1,"GB","","1.1.78.607-25/11/2013","C",0,0,0,0,0,0,0,1,0,0,0,"",NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"TRIPLAY","",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,"TRIPLAY","",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Techo",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.78.607",8016,1,1,"78","607","2013-11-25","2013-11-25","2013-12-03","INTRA","2.II","1.1.78.607-2.II",0,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,"EP",1,1,"GB","","1.1.78.607-25/11/2013","PERI",0,0,0,0,0,0,1,0,0,0,0,"",NA,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,"BLOQUETA NOBLE","BLOQUETA PIRCADA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Techo/Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.78.607",8016,1,1,"78","607","2013-11-25","2013-11-25","2013-12-03","INTRA","2.II","1.1.78.607-2.II",0,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,"EP",1,1,"GB","","1.1.78.607-25/11/2013","B",0,0,0,0,0,0,0,0,0,0,0,"",NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Techo",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.78.607",8016,1,1,"78","607","2013-11-25","2013-11-25","2013-12-03","INTRA","2.II","1.1.78.607-2.II",0,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,"EP",1,1,"GB","","1.1.78.607-25/11/2013","A",0,0,0,0,0,0,1,0,0,0,0,"",NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"TRIPLAY","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,1,0,"","",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.78.607",8017,1,1,"78","607","2013-11-25","2013-11-25","2013-12-03","PERI","A","1.1.78.607-A",0,1,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,"EP",1,0,"GB","","1.1.78.607-25/11/2013","C",0,0,0,0,0,0,0,1,0,0,0,"",NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"TRIPLAY","",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,"TRIPLAY","",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Techo",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.78.607",8017,1,1,"78","607","2013-11-25","2013-11-25","2013-12-03","PERI","A","1.1.78.607-A",0,1,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,"EP",1,0,"GB","","1.1.78.607-25/11/2013","PERI",0,0,0,0,0,0,1,0,0,0,0,"",NA,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,"BLOQUETA NOBLE","BLOQUETA PIRCADA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Techo/Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.78.607",8017,1,1,"78","607","2013-11-25","2013-11-25","2013-12-03","PERI","A","1.1.78.607-A",0,1,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,"EP",1,0,"GB","","1.1.78.607-25/11/2013","B",0,0,0,0,0,0,0,0,0,0,0,"",NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Techo",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.78.607",8017,1,1,"78","607","2013-11-25","2013-11-25","2013-12-03","PERI","A","1.1.78.607-A",0,1,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,"EP",1,0,"GB","","1.1.78.607-25/11/2013","A",0,0,0,0,0,0,1,0,0,0,0,"",NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"TRIPLAY","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,1,0,"","",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
